2732500000	-9946615
2736250000	-9694234
2740000000	-9434340
2743750000	-9167901
2747500000	-8903508
2751250000	-8635914
2755000000	-8373656
2758750000	-8093270
2762500000	-7821238
2766250000	-7543050
2770000000	-7264664
2773750000	-6980917
2777500000	-6704557
2781250000	-6419638
2785000000	-6134522
2788750000	-5848438
2792500000	-5564314
2796250000	-5279473
2800000000	-5000650
2803750000	-4722567
2807500000	-4444546
2811250000	-4169905
2815000000	-3892443
2818750000	-3622510
2822500000	-3366910
2826250000	-3112144
2830000000	-2859582
2833750000	-2629524
2837500000	-2401584
2841250000	-2186171
2845000000	-1987233
2848750000	-1802518
2852500000	-1634947
2856250000	-1482831
2860000000	-1347025
2863750000	-1227566
2867500000	-1121619
2871250000	-1026996
2875000000	-949387
2878750000	-888522
2882500000	-839433
2886250000	-802060
2890000000	-776757
2893750000	-761735
2897500000	-756957
2901250000	-764074
2905000000	-779666
2908750000	-801753
2912500000	-834609
2916250000	-866554
2920000000	-905285
2923750000	-952944
2927500000	-995781
2931250000	-1040440
2935000000	-1090626
2938750000	-1137939
2942500000	-1186762
2946250000	-1235418
2950000000	-1278404
2953750000	-1320891
2957500000	-1365873
2961250000	-1409421
2965000000	-1444914
2968750000	-1481742
2972500000	-1516018
2976250000	-1549900
2980000000	-1579032
2983750000	-1607192
2987500000	-1628040
2991250000	-1654932
2995000000	-1677260
2998750000	-1694097
3002500000	-1710430
3006250000	-1726453
3010000000	-1738727
3013750000	-1749771
3017500000	-1753692
3021250000	-1756379
3025000000	-1753217
3028750000	-1754672
3032500000	-1750989
3036250000	-1742293
3040000000	-1737914
3043750000	-1726363
3047500000	-1713635
3051250000	-1705656
3055000000	-1694522
3058750000	-1675917
3062500000	-1659068
3066250000	-1642086
3070000000	-1618222
3073750000	-1597891
3077500000	-1567985
3081250000	-1544524
3085000000	-1515898
3088750000	-1488695
3092500000	-1457676
3096250000	-1427808
3100000000	-1396743
3103750000	-1371839
3107500000	-1337496
3111250000	-1308583
3115000000	-1274601
3118750000	-1243576
3122500000	-1215629
3126250000	-1186064
3130000000	-1158087
3133750000	-1133058
3137500000	-1107004
3141250000	-1079268
3145000000	-1054534
3148750000	-1030269
3152500000	-1002920
3156250000	-975486
3160000000	-949107
3163750000	-922640
3167500000	-895108
3171250000	-869141
3175000000	-844006
3178750000	-826834
3182500000	-803418
3186250000	-787065
3190000000	-769604
3193750000	-757479
3197500000	-742131
3201250000	-737810
3205000000	-725003
3208750000	-718157
3212500000	-710281
3216250000	-704427
3220000000	-700120
3223750000	-698147
3227500000	-701112
3231250000	-696074
3235000000	-694844
3238750000	-698855
3242500000	-703437
3246250000	-707037
3250000000	-714550
3253750000	-720106
3257500000	-727323
3261250000	-735685
3265000000	-744968
3268750000	-759591
3272500000	-771581
3276250000	-789218
3280000000	-807781
3283750000	-825510
3287500000	-846125
3291250000	-864919
3295000000	-881202
3298750000	-900820
3302500000	-918727
3306250000	-935924
3310000000	-952975
3313750000	-969341
3317500000	-984165
3321250000	-1003109
3325000000	-1019405
3328750000	-1036835
3332500000	-1054692
3336250000	-1071021
3340000000	-1087232
3343750000	-1104518
3347500000	-1113798
3351250000	-1135307
3355000000	-1148037
3358750000	-1163612
3362500000	-1177109
3366250000	-1195287
3370000000	-1212036
3373750000	-1223963
3377500000	-1240496
3381250000	-1252655
3385000000	-1264701
3388750000	-1271296
3392500000	-1285038
3396250000	-1287763
3400000000	-1297405
3403750000	-1305024
3407500000	-1309507
3411250000	-1315003
3415000000	-1318923
3418750000	-1322307
3422500000	-1322866
3426250000	-1321065
3430000000	-1321924
3433750000	-1318037
3437500000	-1312830
3441250000	-1311168
3445000000	-1303050
3448750000	-1299554
3452500000	-1291677
3456250000	-1282175
3460000000	-1273669
3463750000	-1260244
3467500000	-1254175
3471250000	-1243044
3475000000	-1233271
3478750000	-1219705
3482500000	-1205660
3486250000	-1189797
3490000000	-1173922
3493750000	-1155472
3497500000	-1138035
3501250000	-1120907
3505000000	-1105616
3508750000	-1086512
3512500000	-1068598
3516250000	-1052025
3520000000	-1034383
3523750000	-1019576
3527500000	-1002998
3531250000	-990963
3535000000	-973258
3538750000	-956111
3542500000	-942364
3546250000	-925039
3550000000	-916441
3553750000	-903469
3557500000	-891568
3561250000	-883813
3565000000	-870924
3568750000	-856861
3572500000	-850300
3576250000	-836835
3580000000	-827729
3583750000	-818710
3587500000	-810990
3591250000	-803306
3595000000	-796559
3598750000	-796119
3602500000	-794101
3606250000	-799736
3610000000	-799922
3613750000	-807159
3617500000	-810511
3621250000	-818695
3625000000	-825655
3628750000	-833969
3632500000	-843674
3636250000	-854004
3640000000	-868780
3643750000	-888049
3647500000	-905882
3651250000	-922189
3655000000	-941965
3658750000	-965338
3662500000	-985498
3666250000	-1006741
3670000000	-1029577
3673750000	-1052219
3677500000	-1071676
3681250000	-1096283
3685000000	-1115227
3688750000	-1136115
3692500000	-1159313
3696250000	-1179005
3700000000	-1194235
3703750000	-1213679
3707500000	-1233986
3711250000	-1245016
3715000000	-1263693
3718750000	-1283274
3722500000	-1300870
3726250000	-1317811
3730000000	-1335469
3733750000	-1353420
3737500000	-1373653
3741250000	-1389274
3745000000	-1406243
3748750000	-1425025
3752500000	-1439556
3756250000	-1451915
3760000000	-1466853
3763750000	-1476266
3767500000	-1482556
3771250000	-1489075
3775000000	-1487946
3778750000	-1487759
3782500000	-1486482
3786250000	-1480890
3790000000	-1475029
3793750000	-1468128
3797500000	-1459163
3801250000	-1448567
3805000000	-1437785
3808750000	-1430572
3812500000	-1415667
3816250000	-1401792
3820000000	-1384934
3823750000	-1374021
3827500000	-1360166
3831250000	-1340397
3835000000	-1326282
3838750000	-1303446
3842500000	-1288021
3846250000	-1266742
3850000000	-1240832
3853750000	-1215919
3857500000	-1191346
3861250000	-1161089
3865000000	-1140056
3868750000	-1110344
3872500000	-1088686
3876250000	-1064552
3880000000	-1044784
3883750000	-1022261
3887500000	-1003624
3891250000	-984158
3895000000	-965264
3898750000	-945957
3902500000	-928102
3906250000	-912085
3910000000	-895041
3913750000	-879788
3917500000	-867390
3921250000	-856055
3925000000	-851811
3928750000	-841368
3932500000	-831924
3936250000	-832270
3940000000	-830223
3943750000	-824387
3947500000	-828923
3951250000	-826253
3955000000	-835076
3958750000	-842849
3962500000	-854861
3966250000	-863545
3970000000	-877465
3973750000	-890835
3977500000	-908245
3981250000	-925412
3985000000	-947930
3988750000	-968325
3992500000	-986496
3996250000	-1009021
4000000000	-1032436
4003750000	-1058787
4007500000	-1081023
4011250000	-1107426
4015000000	-1127870
4018750000	-1152871
4022500000	-1177341
4026250000	-1204010
4030000000	-1229609
4033750000	-1246337
4037500000	-1274841
4041250000	-1293987
4045000000	-1312953
4048750000	-1328988
4052500000	-1347821
4056250000	-1371982
4060000000	-1385445
4063750000	-1403772
4067500000	-1421151
4071250000	-1439037
4075000000	-1450676
4078750000	-1465172
4082500000	-1480770
4086250000	-1486553
4090000000	-1497293
4093750000	-1498042
4097500000	-1502403
4101250000	-1503137
4105000000	-1505141
4108750000	-1500270
4112500000	-1499428
4116250000	-1496680
4120000000	-1493720
4123750000	-1488294
4127500000	-1486935
4131250000	-1473827
4135000000	-1472181
4138750000	-1459147
4142500000	-1445146
4146250000	-1431572
4150000000	-1419434
4153750000	-1409128
4157500000	-1388970
4161250000	-1374399
4165000000	-1352634
4168750000	-1334873
4172500000	-1311742
4176250000	-1287409
4180000000	-1266251
4183750000	-1236254
4187500000	-1207024
4191250000	-1177793
4195000000	-1150146
4198750000	-1124869
4202500000	-1096541
4206250000	-1074318
4210000000	-1053147
4213750000	-1030861
4217500000	-1012441
4221250000	-997590
4225000000	-980793
4228750000	-962187
4232500000	-951576
4236250000	-933177
4240000000	-920839
4243750000	-911181
4247500000	-898954
4251250000	-888978
4255000000	-882098
4258750000	-877964
4262500000	-870681
4266250000	-871136
4270000000	-867557
4273750000	-871031
4277500000	-866899
4281250000	-870115
4285000000	-875629
4288750000	-877321
4292500000	-881994
4296250000	-890284
4300000000	-901413
4303750000	-907458
4307500000	-922539
4311250000	-936537
4315000000	-952102
4318750000	-970620
4322500000	-983959
4326250000	-1005441
4330000000	-1019748
4333750000	-1039127
4337500000	-1065144
4341250000	-1086279
4345000000	-1111488
4348750000	-1139015
4352500000	-1157926
4356250000	-1178608
4360000000	-1200771
4363750000	-1217315
4367500000	-1228540
4371250000	-1238740
4375000000	-1250365
4378750000	-1259039
4382500000	-1262457
4386250000	-1267586
4390000000	-1274711
4393750000	-1276678
4397500000	-1277376
4401250000	-1284695
4405000000	-1293839
4408750000	-1291017
4412500000	-1297259
4416250000	-1301924
4420000000	-1299668
4423750000	-1304760
4427500000	-1303463
4431250000	-1295724
4435000000	-1293156
4438750000	-1289275
4442500000	-1280312
4446250000	-1278555
4450000000	-1264976
4453750000	-1252910
4457500000	-1241606
4461250000	-1228967
4465000000	-1208250
4468750000	-1196431
4472500000	-1170956
4476250000	-1156516
4480000000	-1141887
4483750000	-1126410
4487500000	-1112380
4491250000	-1095527
4495000000	-1082031
4498750000	-1064479
4502500000	-1051663
4506250000	-1032661
4510000000	-1018421
4513750000	-1004404
4517500000	-989546
4521250000	-970639
4525000000	-958125
4528750000	-946269
4532500000	-942484
4536250000	-934551
4540000000	-923309
4543750000	-919263
4547500000	-912862
4551250000	-908778
4555000000	-909707
4558750000	-905286
4562500000	-903637
4566250000	-903757
4570000000	-902578
4573750000	-913786
4577500000	-918772
4581250000	-922449
4585000000	-934685
4588750000	-943722
4592500000	-957412
4596250000	-972108
4600000000	-981927
4603750000	-1000515
4607500000	-1015439
4611250000	-1033822
4615000000	-1047668
4618750000	-1064156
4622500000	-1088046
4626250000	-1108915
4630000000	-1130009
4633750000	-1150729
4637500000	-1170207
4641250000	-1190643
4645000000	-1221041
4648750000	-1244535
4652500000	-1265422
4656250000	-1297053
4660000000	-1322968
4663750000	-1343510
4667500000	-1377215
4671250000	-1402586
4675000000	-1418096
4678750000	-1441417
4682500000	-1468494
4686250000	-1484244
4690000000	-1492509
4693750000	-1502712
4697500000	-1510791
4701250000	-1517874
4705000000	-1526316
4708750000	-1528238
4712500000	-1528432
4716250000	-1538331
4720000000	-1538379
4723750000	-1551636
4727500000	-1565920
4731250000	-1573537
4735000000	-1587639
4738750000	-1594173
4742500000	-1596260
4746250000	-1598819
4750000000	-1607284
4753750000	-1616376
4757500000	-1614223
4761250000	-1610422
4765000000	-1607094
4768750000	-1604336
4772500000	-1590847
4776250000	-1578095
4780000000	-1560224
4783750000	-1541458
4787500000	-1516048
4791250000	-1494077
4795000000	-1463756
4798750000	-1443663
4802500000	-1412060
4806250000	-1391569
4810000000	-1374591
4813750000	-1353682
4817500000	-1332205
4821250000	-1316581
4825000000	-1295353
4828750000	-1277646
4832500000	-1262737
4836250000	-1247695
4840000000	-1230117
4843750000	-1207838
4847500000	-1191063
4851250000	-1174167
4855000000	-1164400
4858750000	-1140443
4862500000	-1119545
4866250000	-1104017
4870000000	-1084963
4873750000	-1063417
4877500000	-1052912
4881250000	-1029983
4885000000	-1012790
4888750000	-999133
4892500000	-983608
4896250000	-964214
4900000000	-957278
4903750000	-940547
4907500000	-930042
4911250000	-922931
4915000000	-916282
4918750000	-908769
4922500000	-905276
4926250000	-900059
4930000000	-896320
4933750000	-893775
4937500000	-891256
4941250000	-891765
4945000000	-889231
4948750000	-894041
4952500000	-893712
4956250000	-895167
4960000000	-905596
4963750000	-904375
4967500000	-907821
4971250000	-912254
4975000000	-914798
4978750000	-921712
4982500000	-922522
4986250000	-929320
4990000000	-937042
4993750000	-940807
4997500000	-944311
5001250000	-954166
5005000000	-964300
5008750000	-970513
5012500000	-970039
5016250000	-976235
5020000000	-982194
5023750000	-991256
5027500000	-996862
5031250000	-1006539
5035000000	-1005561
5038750000	-1016703
5042500000	-1023538
5046250000	-1028232
5050000000	-1035730
5053750000	-1048604
5057500000	-1044310
5061250000	-1040548
5065000000	-1053425
5068750000	-1043318
5072500000	-1046800
5076250000	-1046289
5080000000	-1048670
5083750000	-1040471
5087500000	-1043169
5091250000	-1053492
5095000000	-1052373
5098750000	-1046466
5102500000	-1047074
5106250000	-1047008
5110000000	-1044585
5113750000	-1049850
5117500000	-1041658
5121250000	-1043108
5125000000	-1035213
