1000000000	-14389400
1003750000	-15265740
1007500000	-16266150
1011250000	-17392120
1015000000	-18708450
1018750000	-20191160
1022500000	-22053910
1026250000	-24210510
1030000000	-27061600
1033750000	-31189940
1037500000	-38171170
1041250000	-38521370
1045000000	-31806080
1048750000	-27716450
1052500000	-24843100
1056250000	-22693630
1060000000	-21017570
1063750000	-19575050
1067500000	-18335610
1071250000	-17245590
1075000000	-16288660
1078750000	-15424740
1082500000	-14670680
1086250000	-13960590
1090000000	-13335880
1093750000	-12779880
1097500000	-12286150
1101250000	-11824530
1105000000	-11413510
1108750000	-11061830
1112500000	-10703940
1116250000	-10425760
1120000000	-10161840
1123750000	-9925574
1127500000	-9715603
1131250000	-9519819
1135000000	-9334254
1138750000	-9185817
1142500000	-8992688
1146250000	-8876392
1150000000	-8733891
1153750000	-8607681
1157500000	-8470194
1161250000	-8359142
1165000000	-8239308
1168750000	-8130305
1172500000	-8025314
1176250000	-7947178
1180000000	-7857916
1183750000	-7793355
1187500000	-7729266
1191250000	-7681242
1195000000	-7652930
1198750000	-7654755
1202500000	-7637650
1206250000	-7659054
1210000000	-7686905
1213750000	-7735631
1217500000	-7784425
1221250000	-7846666
1225000000	-7918459
1228750000	-7991070
1232500000	-8078069
1236250000	-8158826
1240000000	-8243187
1243750000	-8332094
1247500000	-8417127
1251250000	-8498096
1255000000	-8600736
1258750000	-8680264
1262500000	-8785076
1266250000	-8885698
1270000000	-9017953
1273750000	-9147669
1277500000	-9295552
1281250000	-9468081
1285000000	-9667667
1288750000	-9887229
1292500000	-10125870
1296250000	-10384340
1300000000	-10677000
1303750000	-10996010
1307500000	-11332080
1311250000	-11682200
1315000000	-12043010
1318750000	-12411050
1322500000	-12849970
1326250000	-13233270
1330000000	-13670130
1333750000	-14091330
1337500000	-14536330
1341250000	-14966760
1345000000	-15482380
1348750000	-15933310
1352500000	-16445680
1356250000	-16983700
1360000000	-17612360
1363750000	-18317760
1367500000	-19082430
1371250000	-19985060
1375000000	-20966970
1378750000	-22187780
1382500000	-23509450
1386250000	-25174530
1390000000	-27157720
1393750000	-29910090
1397500000	-33124260
1401250000	-37080210
1405000000	-37819360
1408750000	-34435400
1412500000	-31356860
1416250000	-28972790
1420000000	-27077220
1423750000	-25601490
1427500000	-24300850
1431250000	-23331570
1435000000	-22503310
1438750000	-21676700
1442500000	-20997460
1446250000	-20341170
1450000000	-19760670
1453750000	-19191950
1457500000	-18588420
1461250000	-18087290
1465000000	-17595220
1468750000	-17099480
1472500000	-16652900
1476250000	-16216170
1480000000	-15864200
1483750000	-15465010
1487500000	-15166250
1491250000	-14848140
1495000000	-14570650
1498750000	-14325770
1502500000	-14115820
1506250000	-13893230
1510000000	-13737930
1513750000	-13583400
1517500000	-13448900
1521250000	-13325340
1525000000	-13211810
1528750000	-13091590
1532500000	-12991630
1536250000	-12890740
1540000000	-12794580
1543750000	-12707620
1547500000	-12615310
1551250000	-12510010
1555000000	-12375490
1558750000	-12324720
1562500000	-12231680
1566250000	-12143430
1570000000	-12043910
1573750000	-11970240
1577500000	-11901210
1581250000	-11819580
1585000000	-11714920
1588750000	-11661460
1592500000	-11604060
1596250000	-11544540
1600000000	-11468450
1603750000	-11437510
1607500000	-11385920
1611250000	-11336440
1615000000	-11295140
1618750000	-11251090
1622500000	-11211420
1626250000	-11193640
1630000000	-11155040
1633750000	-11119510
1637500000	-11101820
1641250000	-11079020
1645000000	-11033300
1648750000	-11032650
1652500000	-10996140
1656250000	-10968590
1660000000	-10933130
